WAVELENGTH,REFLECTANCE,UNCERTAINTY,family
1.2819,0.95810,0.01312,maria
1.2862,0.95450,0.01277,maria
1.2905,0.96256,0.01252,maria
1.2948,0.95725,0.01230,maria
1.2991,0.96502,0.01236,maria
1.3034,0.96502,0.01230,maria
1.3078,0.96312,0.01240,maria
1.3121,0.96398,0.01241,maria
1.3164,0.96635,0.01237,maria
1.3207,0.96350,0.01223,maria
1.3250,0.97004,0.01228,maria
1.3294,0.96293,0.01228,maria
1.3337,0.96436,0.01223,maria
1.3380,0.96151,0.01227,maria
1.3423,0.97450,0.01249,maria
1.3466,0.98133,0.01285,maria
1.3509,0.97469,0.01363,maria
1.3552,0.96398,0.01517,maria
1.4152,0.95459,0.01766,maria
1.4195,0.96976,0.01649,maria
1.4237,0.96938,0.01550,maria
1.4280,0.97554,0.01488,maria
1.4322,0.97526,0.01481,maria
1.4365,0.97204,0.01486,maria
1.4407,0.97592,0.01474,maria
1.4449,0.98114,0.01457,maria
1.4492,0.97725,0.01475,maria
1.4534,0.98502,0.01487,maria
1.4576,0.98806,0.01525,maria
1.4618,0.99829,0.01489,maria
1.4661,0.99213,0.01478,maria
1.4703,0.98787,0.01461,maria
1.4745,0.99062,0.01477,maria
1.4787,0.99299,0.01493,maria
1.4829,0.99744,0.01496,maria
1.4870,0.99469,0.01508,maria
1.4912,1.00379,0.01472,maria
1.4954,1.00749,0.01413,maria
1.4996,1.00000,0.01408,maria
1.5038,0.99526,0.01501,maria
1.5079,0.99934,0.01525,maria
1.5121,1.00123,0.01512,maria
1.5162,1.00607,0.01432,maria
1.5204,1.00540,0.01411,maria
1.5245,1.00104,0.01449,maria
1.5287,1.00787,0.01503,maria
1.5328,1.00502,0.01508,maria
1.5369,1.01052,0.01483,maria
1.5410,1.00180,0.01477,maria
1.5451,0.99962,0.01428,maria
1.5492,0.99905,0.01434,maria
1.5533,1.00351,0.01430,maria
1.5574,1.00114,0.01442,maria
1.5615,1.00446,0.01472,maria
1.5656,1.00275,0.01471,maria
1.5697,1.00796,0.01454,maria
1.5737,0.99772,0.01426,maria
1.5778,0.99829,0.01468,maria
1.5819,0.98948,0.01607,maria
1.5859,0.99261,0.01632,maria
1.5900,0.99687,0.01612,maria
1.5940,1.00616,0.01501,maria
1.5980,1.00171,0.01443,maria
1.6021,0.99953,0.01511,maria
1.6061,0.98588,0.01553,maria
1.6101,0.98351,0.01611,maria
1.6141,0.98976,0.01593,maria
1.6181,0.99175,0.01564,maria
1.6221,0.98502,0.01553,maria
1.6261,0.99062,0.01484,maria
1.6301,0.97137,0.01464,maria
1.6340,0.98464,0.01445,maria
1.6380,0.98445,0.01473,maria
1.6420,0.98872,0.01504,maria
1.6459,0.98265,0.01522,maria
1.6499,0.98294,0.01508,maria
1.6538,0.97943,0.01484,maria
1.6578,0.97848,0.01427,maria
1.6617,0.97497,0.01377,maria
1.6656,0.96995,0.01485,maria
1.6695,0.96967,0.01603,maria
1.6734,0.96275,0.01614,maria
1.6773,0.95526,0.01549,maria
1.6812,0.96398,0.01417,maria
1.6851,0.96568,0.01425,maria
1.6890,0.97488,0.01517,maria
1.6929,0.97099,0.01551,maria
1.6967,0.97128,0.01604,maria
1.7006,0.96000,0.01590,maria
1.7045,0.95820,0.01551,maria
1.7083,0.95696,0.01580,maria
1.7122,0.95497,0.01519,maria
1.7160,0.95308,0.01503,maria
1.7198,0.95289,0.01496,maria
1.7236,0.95014,0.01465,maria
1.7275,0.94966,0.01472,maria
1.7313,0.94654,0.01492,maria
1.7351,0.96445,0.01532,maria
1.7389,0.94293,0.01549,maria
1.7427,0.94540,0.01573,maria
1.7465,0.94748,0.01552,maria
1.7502,0.94701,0.01499,maria
1.7540,0.93914,0.01436,maria
1.7578,0.93706,0.01413,maria
1.7615,0.93544,0.01529,maria
1.7653,0.94909,0.01707,maria
1.7690,0.93857,0.01725,maria
1.7728,0.93895,0.01678,maria
1.7765,0.94104,0.01503,maria
1.7802,0.94113,0.01466,maria
1.7839,0.93962,0.01608,maria
1.7877,0.94426,0.01689,maria
1.7914,0.91705,0.01642,maria
1.7951,0.92890,0.01744,maria
1.7988,0.93336,0.01844,maria
1.8025,0.92141,0.01937,maria
1.8062,0.92559,0.02091,maria
1.8098,0.91307,0.02068,maria
1.8135,0.92416,0.02116,maria
1.8172,0.89629,0.02173,maria
1.8208,0.90302,0.02167,maria
1.8245,0.90881,0.02221,maria
1.8318,0.90094,0.02650,maria
1.8643,0.88226,0.03149,maria
1.8786,0.88340,0.04495,maria
1.8858,0.90501,0.02553,maria
1.8929,0.89117,0.02495,maria
1.8964,0.89411,0.02710,maria
1.9000,0.88075,0.03021,maria
1.9141,0.88615,0.03050,maria
1.9211,0.88776,0.02915,maria
1.9246,0.91468,0.02923,maria
1.9281,0.88757,0.02779,maria
1.9316,0.90369,0.02624,maria
1.9351,0.89847,0.02304,maria
1.9385,0.90644,0.02160,maria
1.9420,0.90236,0.02072,maria
1.9455,0.91051,0.01957,maria
1.9490,0.91762,0.02003,maria
1.9524,0.90037,0.02088,maria
1.9559,0.90255,0.02245,maria
1.9593,0.90293,0.02686,maria
1.9628,0.90663,0.02194,maria
1.9662,0.92122,0.02132,maria
1.9697,0.91961,0.02080,maria
1.9731,0.93639,0.02079,maria
1.9765,0.92445,0.02014,maria
1.9800,0.92985,0.01883,maria
1.9834,0.93563,0.01788,maria
1.9868,0.94369,0.01673,maria
1.9902,0.93971,0.01647,maria
1.9936,0.93753,0.01669,maria
1.9970,0.94369,0.01956,maria
2.0004,0.92919,0.02500,maria
2.0105,0.90293,0.02543,maria
2.0139,0.90587,0.02272,maria
2.0173,0.91051,0.02231,maria
2.0207,0.92748,0.02100,maria
2.0240,0.93762,0.02156,maria
2.0274,0.94862,0.02110,maria
2.0307,0.94151,0.02047,maria
2.0341,0.93886,0.01979,maria
2.0374,0.94417,0.01973,maria
2.0408,0.93962,0.02029,maria
2.0441,0.93440,0.01993,maria
2.0474,0.94511,0.02024,maria
2.0508,0.93924,0.01937,maria
2.0541,0.93706,0.02173,maria
2.0574,0.93270,0.02248,maria
2.0607,0.93753,0.02181,maria
2.0640,0.95184,0.02002,maria
2.0673,0.95545,0.01879,maria
2.0706,0.94435,0.01998,maria
2.0739,0.95412,0.02011,maria
2.0772,0.96066,0.01989,maria
2.0805,0.96199,0.01834,maria
2.0838,0.96265,0.01778,maria
2.0871,0.96075,0.01825,maria
2.0903,0.96227,0.01858,maria
2.0936,0.96303,0.01826,maria
2.0969,0.96284,0.01770,maria
2.1001,0.97298,0.01736,maria
2.1034,0.96056,0.01777,maria
2.1066,0.97061,0.01863,maria
2.1099,0.97526,0.01938,maria
2.1131,0.97924,0.01965,maria
2.1163,0.97706,0.01989,maria
2.1196,0.97602,0.01955,maria
2.1228,0.96995,0.02002,maria
2.1260,0.97052,0.01969,maria
2.1292,0.96512,0.01942,maria
2.1324,0.97298,0.01896,maria
2.1357,0.97374,0.01848,maria
2.1389,0.97706,0.01818,maria
2.1421,0.97156,0.01783,maria
2.1452,0.97734,0.01818,maria
2.1484,0.97346,0.02029,maria
2.1516,0.97763,0.02233,maria
2.1548,0.96616,0.02279,maria
2.1580,0.97744,0.02190,maria
2.1612,0.97251,0.02003,maria
2.1643,0.96284,0.01899,maria
2.1675,0.96350,0.01900,maria
2.1706,0.98151,0.01974,maria
2.1738,0.99204,0.01980,maria
2.1769,0.97365,0.02029,maria
2.1801,0.95649,0.02105,maria
2.1832,0.96957,0.02161,maria
2.1864,0.98000,0.02217,maria
2.1895,0.98493,0.02084,maria
2.1926,0.97933,0.02140,maria
2.1957,0.98066,0.02251,maria
2.1988,0.97478,0.02240,maria
2.2019,0.96597,0.02236,maria
2.2050,0.97592,0.02147,maria
2.2081,0.97052,0.02111,maria
2.2112,0.96322,0.02218,maria
2.2143,0.97166,0.02247,maria
2.2174,0.99261,0.02248,maria
2.2205,0.98616,0.02118,maria
2.2236,0.96777,0.02034,maria
2.2266,0.97678,0.02080,maria
2.2297,0.96948,0.02187,maria
2.2327,0.98644,0.02254,maria
2.2358,0.98398,0.02253,maria
2.2388,0.96900,0.02153,maria
2.2419,0.97431,0.02071,maria
2.2449,0.99517,0.02122,maria
2.2480,0.97706,0.02139,maria
2.2510,0.98313,0.02201,maria
2.2540,0.97990,0.02251,maria
2.2570,0.98256,0.02192,maria
2.2600,0.98464,0.02176,maria
2.2630,0.97071,0.02136,maria
2.2660,0.97725,0.02173,maria
2.2690,0.97583,0.02207,maria
2.2720,0.98104,0.02251,maria
2.2750,0.97166,0.02239,maria
2.2780,0.99848,0.02268,maria
2.2810,0.99744,0.02259,maria
2.2839,0.98825,0.02237,maria
2.2869,0.97725,0.02224,maria
2.2899,0.98038,0.02260,maria
2.2928,1.01090,0.02324,maria
2.2958,1.00000,0.02362,maria
2.2987,1.00986,0.02427,maria
2.3017,1.00787,0.02443,maria
2.3046,1.01251,0.02419,maria
2.3075,0.99346,0.02498,maria
2.3104,0.99953,0.02362,maria
2.3134,1.00114,0.02354,maria
2.3163,0.98701,0.02391,maria
2.3192,1.00464,0.02503,maria
2.3221,0.99592,0.02569,maria
2.3250,1.00379,0.02581,maria
2.3279,1.00057,0.02510,maria
2.3308,0.98559,0.02512,maria
2.3337,0.99289,0.03082,maria
2.3365,1.00787,0.02556,maria
2.3394,1.00104,0.02606,maria
2.3423,0.98104,0.02616,maria
2.3451,0.97592,0.02632,maria
2.3480,0.98341,0.02714,maria
2.3509,0.97952,0.02810,maria
2.3537,0.99355,0.02939,maria
2.3565,0.97441,0.03041,maria
2.3594,0.99166,0.02992,maria
2.3622,1.00483,0.02863,maria
2.3651,1.00701,0.02811,maria
2.3679,1.00493,0.02925,maria
2.3707,1.01005,0.03142,maria
2.3735,0.99128,0.03235,maria
2.3763,0.99204,0.03271,maria
2.3792,1.01801,0.03379,maria
2.3820,1.00569,0.03230,maria
2.3848,0.99905,0.03355,maria
2.3876,0.98862,0.03406,maria
2.3904,1.00739,0.03412,maria
2.3931,1.02180,0.03353,maria
2.3959,1.00929,0.03268,maria
2.3987,0.99384,0.03227,maria
2.4015,1.00332,0.03538,maria
2.4043,1.00237,0.03374,maria
2.4070,1.00446,0.03502,maria
2.4098,1.00095,0.03628,maria
2.4126,1.01725,0.03815,maria
2.4154,1.02749,0.04166,maria
2.4181,1.01100,0.04401,maria
2.4209,1.03337,0.04425,maria
2.4236,1.03147,0.04112,maria
2.4264,1.01479,0.03659,maria
2.4291,0.98881,0.03597,maria
2.4319,1.01773,0.03989,maria
2.4346,1.00626,0.04807,maria
2.4374,0.98341,0.05818,maria
2.4401,1.02768,0.05966,maria
2.4429,1.03318,0.04628,maria
2.4456,0.99080,0.04730,maria
2.4484,1.02389,0.05676,maria
2.4511,0.99810,0.06064,maria
2.4539,1.01128,0.05608,maria
2.4566,1.01583,0.04874,maria
2.4594,1.02920,0.04489,maria
2.4621,1.00938,0.04540,maria
2.4648,1.03441,0.04860,maria
2.4676,1.02294,0.05136,maria
2.4703,1.00209,0.05747,maria
2.4731,1.01138,0.06384,maria
2.4758,1.01147,0.06524,maria
2.4786,1.01697,0.06441,maria
2.4813,1.00938,0.07115,maria
2.4841,0.98322,0.08493,maria
2.4896,0.98843,0.10134,maria
2.4924,0.99498,0.10559,maria
2.4952,0.96919,0.10321,maria
2.4979,0.98407,0.09502,maria
2.5007,0.98066,0.08606,maria
0.6536,0.92884,0.71218,kollaa
0.6558,0.93422,0.65908,kollaa
0.6580,0.93918,0.67005,kollaa
0.6602,0.91767,0.62610,kollaa
0.6624,1.03393,0.62582,kollaa
0.6645,0.97228,0.62206,kollaa
0.6667,0.99048,0.60861,kollaa
0.6688,0.92346,0.57764,kollaa
0.6710,0.96152,0.57159,kollaa
0.6732,0.94166,0.55193,kollaa
0.6753,0.90774,0.55784,kollaa
0.6774,0.95035,0.54915,kollaa
0.6796,0.95408,0.51772,kollaa
0.6817,0.96359,0.52384,kollaa
0.6839,0.99628,0.52777,kollaa
0.6860,1.02731,0.64434,kollaa
0.6882,0.97062,0.49234,kollaa
0.6904,0.96897,0.47611,kollaa
0.6925,0.94911,0.46830,kollaa
0.6947,0.95118,0.45661,kollaa
0.6968,0.96152,0.45243,kollaa
0.6990,0.95159,0.44189,kollaa
0.7012,0.98676,0.43669,kollaa
0.7034,0.93256,0.41878,kollaa
0.7056,0.98469,0.42313,kollaa
0.7078,1.02979,0.49484,kollaa
0.7100,0.96070,0.39417,kollaa
0.7122,1.02110,0.47628,kollaa
0.7144,0.91643,0.37794,kollaa
0.7167,0.94290,0.37810,kollaa
0.7189,0.94828,0.36933,kollaa
0.7212,0.97145,0.37586,kollaa
0.7234,0.93753,0.36289,kollaa
0.7257,0.97021,0.35865,kollaa
0.7280,0.99090,0.39373,kollaa
0.7303,1.01820,0.42213,kollaa
0.7326,0.93132,0.33567,kollaa
0.7350,0.90981,0.32928,kollaa
0.7373,0.90691,0.32293,kollaa
0.7397,0.89284,0.31848,kollaa
0.7421,0.92553,0.31590,kollaa
0.7444,0.92015,0.30972,kollaa
0.7469,0.92677,0.31286,kollaa
0.7493,0.91601,0.30597,kollaa
0.7517,0.90360,0.29919,kollaa
0.7542,0.89698,0.29670,kollaa
0.7566,0.89657,0.31140,kollaa
0.7591,0.89160,0.31436,kollaa
0.7616,0.85478,0.31805,kollaa
0.7641,0.89905,0.31664,kollaa
0.7667,0.93546,0.32208,kollaa
0.7692,0.88043,0.27945,kollaa
0.7718,0.87712,0.27592,kollaa
0.7744,0.85892,0.27024,kollaa
0.7770,0.85147,0.26916,kollaa
0.7796,0.84113,0.26130,kollaa
0.7823,0.83451,0.26305,kollaa
0.7850,0.80223,0.25442,kollaa
0.7876,0.83368,0.25780,kollaa
0.7903,0.79768,0.25011,kollaa
0.7931,0.80348,0.25066,kollaa
0.7958,0.87712,0.29910,kollaa
0.7986,0.77493,0.24377,kollaa
0.8013,0.77493,0.24286,kollaa
0.8041,0.79561,0.26060,kollaa
0.8069,0.75672,0.23567,kollaa
0.8098,0.75010,0.23834,kollaa
0.8126,0.73024,0.22999,kollaa
0.8155,0.73521,0.23041,kollaa
0.8184,0.71121,0.22479,kollaa
0.8213,0.68804,0.22364,kollaa
0.8243,0.69921,0.22214,kollaa
0.8272,0.69053,0.22151,kollaa
0.8302,0.67108,0.21566,kollaa
0.8332,0.66570,0.21458,kollaa
0.8362,0.65163,0.21166,kollaa
0.8392,0.65163,0.20918,kollaa
0.8423,0.63633,0.20484,kollaa
0.8454,0.69342,0.24754,kollaa
0.8484,0.60281,0.19638,kollaa
0.8516,0.60074,0.19734,kollaa
0.8547,0.60364,0.19587,kollaa
0.8578,0.58833,0.19342,kollaa
0.8610,0.60157,0.19403,kollaa
0.8642,0.57551,0.18880,kollaa
0.8674,0.56889,0.18537,kollaa
0.8706,0.56723,0.18671,kollaa
0.8739,0.55275,0.18187,kollaa
0.8771,0.54034,0.18015,kollaa
0.8804,0.60861,0.22313,kollaa
0.8837,0.55441,0.18273,kollaa
0.8871,0.53910,0.17808,kollaa
0.8904,0.53248,0.18261,kollaa
0.8938,0.54489,0.17826,kollaa
0.8971,0.52793,0.17496,kollaa
0.9005,0.53413,0.17301,kollaa
0.9040,0.52544,0.17241,kollaa
0.9074,0.51800,0.16793,kollaa
0.9108,0.51758,0.16694,kollaa
0.9143,0.52338,0.16838,kollaa
0.9178,0.51634,0.16522,kollaa
0.9213,0.51717,0.16565,kollaa
0.9248,0.51014,0.17061,kollaa
0.9284,0.50186,0.17238,kollaa
0.9319,0.50517,0.17903,kollaa
0.9355,0.50807,0.18238,kollaa
0.9391,0.50352,0.18113,kollaa
0.9427,0.51924,0.17891,kollaa
0.9463,0.52875,0.17857,kollaa
0.9499,0.52255,0.17390,kollaa
0.9536,0.52172,0.17064,kollaa
0.9573,0.52503,0.16708,kollaa
0.9610,0.52917,0.16707,kollaa
0.9647,0.53579,0.16622,kollaa
0.9684,0.54117,0.16553,kollaa
0.9721,0.54241,0.16572,kollaa
0.9759,0.54944,0.16502,kollaa
0.9797,0.55192,0.16833,kollaa
0.9834,0.56889,0.16858,kollaa
0.9872,0.57054,0.16941,kollaa
0.9910,0.57468,0.17177,kollaa
0.9949,0.58461,0.17532,kollaa
0.9987,0.60819,0.17642,kollaa
1.0026,0.60819,0.17586,kollaa
1.0064,0.62143,0.17741,kollaa
1.0103,0.63715,0.18130,kollaa
1.0142,0.64626,0.18359,kollaa
1.0181,0.65743,0.18593,kollaa
1.0220,0.67439,0.18949,kollaa
1.0259,0.68804,0.19173,kollaa
1.0299,0.68349,0.19018,kollaa
1.0338,0.70666,0.19532,kollaa
1.0378,0.70542,0.19355,kollaa
1.0418,0.72073,0.19612,kollaa
1.0458,0.73769,0.19748,kollaa
1.0498,0.74721,0.19764,kollaa
1.0538,0.76293,0.19965,kollaa
1.0578,0.77658,0.20134,kollaa
1.0618,0.76665,0.19889,kollaa
1.0659,0.78568,0.20601,kollaa
1.0699,0.77989,0.20525,kollaa
1.0740,0.80596,0.21316,kollaa
1.0781,0.81134,0.21457,kollaa
1.0822,0.81547,0.21505,kollaa
1.0863,0.82168,0.21831,kollaa
1.0904,0.83988,0.22074,kollaa
1.0945,0.83409,0.21925,kollaa
1.0986,0.85685,0.22323,kollaa
1.1027,0.86140,0.22170,kollaa
1.1069,0.86016,0.22079,kollaa
1.1110,0.87298,0.22331,kollaa
1.1152,0.86636,0.22443,kollaa
1.1194,0.87753,0.23018,kollaa
1.1235,0.88540,0.23616,kollaa
1.1277,0.89367,0.24006,kollaa
1.1319,0.92015,0.24435,kollaa
1.1361,0.91560,0.24480,kollaa
1.1403,0.91725,0.24312,kollaa
1.1445,0.91725,0.24312,kollaa
1.1487,0.91146,0.24163,kollaa
1.1529,0.91146,0.23849,kollaa
1.1572,0.92925,0.24068,kollaa
1.1614,0.92925,0.23678,kollaa
1.1656,0.93918,0.23571,kollaa
1.1699,0.92470,0.22901,kollaa
1.1741,0.92511,0.22888,kollaa
1.1784,0.93297,0.22850,kollaa
1.1826,0.93049,0.22784,kollaa
1.1869,0.93297,0.22891,kollaa
1.1912,0.94539,0.23492,kollaa
1.1954,0.93711,0.23512,kollaa
1.1997,0.94125,0.23827,kollaa
1.2040,0.94125,0.23961,kollaa
1.2083,0.95408,0.24148,kollaa
1.2126,0.94621,0.24050,kollaa
1.2169,0.96235,0.24430,kollaa
1.2211,0.96070,0.24267,kollaa
1.2254,0.96235,0.24816,kollaa
1.2297,0.96649,0.24372,kollaa
1.2340,0.97269,0.24227,kollaa
1.2384,0.96814,0.23851,kollaa
1.2427,0.97352,0.23910,kollaa
1.2470,0.96731,0.23593,kollaa
1.2513,0.97807,0.24015,kollaa
1.2556,0.97931,0.24328,kollaa
1.2599,0.98552,0.25389,kollaa
1.2642,0.99173,0.26015,kollaa
1.2685,0.99752,0.26877,kollaa
1.2728,0.99421,0.26922,kollaa
1.2772,1.01324,0.26751,kollaa
1.2815,1.01158,0.26434,kollaa
1.2858,1.01158,0.25922,kollaa
1.2901,1.00952,0.25592,kollaa
1.2944,1.01862,0.26025,kollaa
1.2987,1.00248,0.25533,kollaa
1.3031,1.01531,0.25988,kollaa
1.3074,1.01489,0.25845,kollaa
1.3117,1.03269,0.26144,kollaa
1.3160,1.02979,0.25872,kollaa
1.3203,1.03889,0.25867,kollaa
1.3246,1.03765,0.25697,kollaa
1.3290,1.03434,0.25636,kollaa
1.3333,1.03600,0.25542,kollaa
1.3376,1.05048,0.26038,kollaa
1.3419,1.04717,0.26319,kollaa
1.3462,1.06578,0.27835,kollaa
1.3505,1.04013,0.29171,kollaa
1.3548,1.08068,0.34469,kollaa
1.3591,1.05089,0.40456,kollaa
1.3634,1.09971,0.46162,kollaa
1.3677,1.10219,0.44282,kollaa
1.3720,1.11295,0.40670,kollaa
1.3763,1.11419,0.40085,kollaa
1.3806,1.10385,0.39953,kollaa
1.3849,1.05503,0.38302,kollaa
1.3892,1.10592,0.38397,kollaa
1.3934,1.08275,0.37831,kollaa
1.3977,1.02896,0.38585,kollaa
1.4020,1.08647,0.38934,kollaa
1.4063,1.08688,0.38509,kollaa
1.4105,1.08854,0.37032,kollaa
1.4148,1.09475,0.35132,kollaa
1.4191,1.07158,0.32124,kollaa
1.4233,1.06744,0.30452,kollaa
1.4276,1.06082,0.30127,kollaa
1.4318,1.04923,0.30300,kollaa
1.4361,1.03475,0.29245,kollaa
1.4403,1.06289,0.29863,kollaa
1.4446,1.03806,0.29845,kollaa
1.4488,1.05089,0.30633,kollaa
1.4530,1.03393,0.30510,kollaa
1.4572,1.05048,0.30627,kollaa
1.4614,1.02524,0.30519,kollaa
1.4657,1.03600,0.29979,kollaa
1.4699,1.01945,0.29355,kollaa
1.4741,1.03765,0.30511,kollaa
1.4783,1.02276,0.30024,kollaa
1.4825,1.02565,0.30814,kollaa
1.4867,0.99586,0.28926,kollaa
1.4909,1.01820,0.28253,kollaa
1.4950,0.99173,0.27369,kollaa
1.4992,1.00000,0.30250,kollaa
1.5034,0.99959,0.30361,kollaa
1.5075,0.99007,0.30515,kollaa
1.5117,0.98966,0.28082,kollaa
1.5158,0.99876,0.27961,kollaa
1.5200,0.96897,0.28139,kollaa
1.5241,0.98014,0.29892,kollaa
1.5283,0.95283,0.29456,kollaa
1.5324,0.97973,0.29593,kollaa
1.5365,0.95449,0.28918,kollaa
1.5407,0.95614,0.27937,kollaa
1.5448,0.93297,0.27265,kollaa
1.5489,0.95325,0.27892,kollaa
1.5530,0.92677,0.27395,kollaa
1.5571,0.94621,0.28764,kollaa
1.5612,0.90774,0.27774,kollaa
1.5652,0.91643,0.27611,kollaa
1.5693,0.88912,0.25873,kollaa
1.5734,0.90029,0.26528,kollaa
1.5774,0.89615,0.29722,kollaa
1.5815,0.90401,0.31336,kollaa
1.5856,0.87878,0.30158,kollaa
1.5896,0.88622,0.27846,kollaa
1.5936,0.87133,0.25737,kollaa
1.5977,0.88746,0.28229,kollaa
1.6017,0.84899,0.28567,kollaa
1.6057,0.86305,0.31003,kollaa
1.6097,0.85147,0.29438,kollaa
1.6137,0.86471,0.29679,kollaa
1.6177,0.83864,0.28911,kollaa
1.6217,0.84981,0.27539,kollaa
1.6257,0.82747,0.26975,kollaa
1.6297,0.84857,0.27027,kollaa
1.6337,0.82706,0.26350,kollaa
1.6377,0.83202,0.27762,kollaa
1.6416,0.82499,0.27858,kollaa
1.6456,0.83202,0.28273,kollaa
1.6495,0.81175,0.26850,kollaa
1.6535,0.82582,0.25785,kollaa
1.6574,0.79479,0.23525,kollaa
1.6613,0.80472,0.26721,kollaa
1.6652,0.77410,0.29737,kollaa
1.6692,0.80844,0.31108,kollaa
1.6731,0.76293,0.29088,kollaa
1.6770,0.78196,0.25462,kollaa
1.6809,0.77162,0.24328,kollaa
1.6847,0.77534,0.27427,kollaa
1.6886,0.77865,0.28266,kollaa
1.6925,0.76789,0.29974,kollaa
1.6964,0.74183,0.29115,kollaa
1.7003,0.77286,0.29038,kollaa
1.7041,0.73686,0.28606,kollaa
1.7080,0.75259,0.27975,kollaa
1.7118,0.73314,0.26925,kollaa
1.7156,0.74886,0.26922,kollaa
1.7195,0.72611,0.25604,kollaa
1.7233,0.73686,0.26139,kollaa
1.7271,0.74100,0.26291,kollaa
1.7309,0.72900,0.27008,kollaa
1.7347,0.70459,0.27225,kollaa
1.7385,0.71328,0.28716,kollaa
1.7423,0.71452,0.27722,kollaa
1.7461,0.70294,0.26316,kollaa
1.7499,0.68142,0.23939,kollaa
1.7536,0.71121,0.23345,kollaa
1.7574,0.70418,0.26399,kollaa
1.7612,0.67853,0.31473,kollaa
1.7649,0.69921,0.32082,kollaa
1.7687,0.69508,0.31419,kollaa
1.7724,0.67480,0.25463,kollaa
1.7762,0.68432,0.23846,kollaa
1.7799,0.68473,0.26507,kollaa
1.7836,0.67853,0.29906,kollaa
1.7910,0.69177,0.32118,kollaa
1.7947,0.67729,0.32716,kollaa
1.7984,0.67687,0.35635,kollaa
1.8021,0.62805,0.39780,kollaa
1.8058,0.67025,0.38937,kollaa
1.8095,0.64791,0.38803,kollaa
1.8132,0.67439,0.40899,kollaa
1.8169,0.68101,0.40254,kollaa
1.8205,0.66281,0.41200,kollaa
1.8242,0.66860,0.45343,kollaa
1.8278,0.70790,0.50957,kollaa
1.8315,0.63922,0.56700,kollaa
1.8351,0.64998,0.66832,kollaa
1.8387,0.66239,0.78126,kollaa
1.8424,0.64584,0.83199,kollaa
1.8460,0.69135,0.81331,kollaa
1.8496,0.67398,0.80857,kollaa
1.8532,0.68266,0.79263,kollaa
1.8568,0.65743,0.67473,kollaa
1.8604,0.65246,0.59862,kollaa
1.8640,0.62805,0.63457,kollaa
1.8676,0.64419,0.91364,kollaa
1.8712,0.62888,1.23202,kollaa
1.8747,0.70128,0.99114,kollaa
1.8783,0.65494,0.64914,kollaa
1.8819,0.64626,0.47129,kollaa
1.8855,0.58544,0.43980,kollaa
1.8890,0.65205,0.45429,kollaa
1.8926,0.62640,0.47760,kollaa
1.8961,0.58792,0.54350,kollaa
1.8996,0.61067,0.63582,kollaa
1.9032,0.56682,0.68317,kollaa
1.9067,0.62309,0.64163,kollaa
1.9102,0.65867,0.57644,kollaa
1.9138,0.58875,0.54033,kollaa
1.9173,0.64377,0.58290,kollaa
1.9208,0.60571,0.56854,kollaa
1.9243,0.62557,0.54061,kollaa
1.9278,0.59040,0.50468,kollaa
1.9313,0.60033,0.42413,kollaa
1.9347,0.61357,0.39677,kollaa
1.9382,0.63384,0.36036,kollaa
1.9417,0.60240,0.32837,kollaa
1.9452,0.61854,0.33505,kollaa
1.9486,0.63798,0.36837,kollaa
1.9521,0.61109,0.39581,kollaa
1.9556,0.63964,0.46138,kollaa
1.9590,0.60985,0.40903,kollaa
1.9625,0.64377,0.44037,kollaa
1.9659,0.62722,0.38453,kollaa
1.9693,0.60819,0.38118,kollaa
1.9728,0.60943,0.36229,kollaa
1.9762,0.60695,0.33675,kollaa
1.9796,0.62309,0.31019,kollaa
1.9831,0.62640,0.27412,kollaa
1.9865,0.61233,0.26328,kollaa
1.9899,0.60654,0.26446,kollaa
1.9933,0.62847,0.33438,kollaa
1.9967,0.60488,0.45804,kollaa
2.0001,0.58130,0.56777,kollaa
2.0035,0.64212,0.71461,kollaa
2.0069,0.60985,0.47702,kollaa
2.0102,0.63012,0.40341,kollaa
2.0136,0.62847,0.39238,kollaa
2.0170,0.63757,0.36795,kollaa
2.0204,0.62433,0.38393,kollaa
2.0237,0.65205,0.42096,kollaa
2.0271,0.63715,0.37870,kollaa
2.0304,0.61647,0.36592,kollaa
2.0338,0.62019,0.35543,kollaa
2.0371,0.63053,0.38284,kollaa
2.0405,0.61729,0.36637,kollaa
2.0438,0.62805,0.37183,kollaa
2.0471,0.64460,0.33352,kollaa
2.0505,0.63467,0.40140,kollaa
2.0538,0.67687,0.52829,kollaa
2.0571,0.64046,0.40454,kollaa
2.0604,0.60985,0.35000,kollaa
2.0637,0.63095,0.30497,kollaa
2.0670,0.62598,0.34443,kollaa
2.0703,0.64501,0.35440,kollaa
2.0736,0.67149,0.34268,kollaa
2.0769,0.64708,0.31095,kollaa
2.0802,0.65453,0.31018,kollaa
2.0835,0.66405,0.30743,kollaa
2.0867,0.65163,0.31806,kollaa
2.0900,0.65536,0.31137,kollaa
2.0966,0.67687,0.28168,kollaa
2.0998,0.64005,0.28639,kollaa
2.1031,0.66570,0.31754,kollaa
2.1063,0.67067,0.33998,kollaa
2.1096,0.65660,0.34589,kollaa
2.1160,0.67025,0.34295,kollaa
2.1193,0.66529,0.35156,kollaa
2.1225,0.66901,0.34472,kollaa
2.1257,0.66570,0.33916,kollaa
2.1289,0.65743,0.32904,kollaa
2.1322,0.67356,0.30948,kollaa
2.1354,0.67149,0.30160,kollaa
